id,name,country,sitename,latitude,longitude,collector,collectiondate,CS_number
8636,11ME2.2,USA,ME (Benton Harbor),42.093,-86.359,Justin Borevitz,2006-11-11 00:00:00,
8637,11ME2.21,USA,ME (Benton Harbor),42.093,-86.359,Justin Borevitz,2006-11-11 00:00:00,
8638,11ME2.23,USA,ME (Benton Harbor),42.093,-86.359,Justin Borevitz,2006-11-11 00:00:00,
8639,11ME2.3,USA,ME (Benton Harbor),42.093,-86.359,Justin Borevitz,2006-11-11 00:00:00,
8640,11ME2.5,USA,ME (Benton Harbor),42.093,-86.359,Justin Borevitz,2006-11-11 00:00:00,
8641,11ME2.6,USA,ME (Benton Harbor),42.093,-86.359,Justin Borevitz,2006-11-11 00:00:00,
8642,11ME2.7,USA,ME (Benton Harbor),42.093,-86.359,Justin Borevitz,2006-11-11 00:00:00,
8643,11ME2.8,USA,ME (Benton Harbor),42.093,-86.359,Justin Borevitz,2006-11-11 00:00:00,
8644,1130ME3.15,USA,ME (Benton Harbor),42.093,-86.359,Justin Borevitz,2006-11-30 00:00:00,
8645,11ME3.15,USA,ME (Benton Harbor),42.093,-86.359,Justin Borevitz,2006-11-11 00:00:00,
7523,Pna-17,USA,PNA,42.0945,-86.3253,Joy Bergelson,,CS76575
7526,Pna-10,USA,PNA,42.0945,-86.3253,Joy Bergelson,,
7578,627PNA-1Y1,USA,PNA,42.0945,-86.3253,Justin Borevitz,2006-06-27 00:00:00,
7579,627PNA-2B1,USA,PNA,42.0945,-86.3253,Justin Borevitz,2006-06-27 00:00:00,
7580,627PNA-2B3,USA,PNA,42.0945,-86.3253,Justin Borevitz,2006-06-27 00:00:00,
7581,627PNA-2X1,USA,PNA,42.0945,-86.3253,Justin Borevitz,2006-06-27 00:00:00,
7582,627PNA-3M2,USA,PNA,42.0945,-86.3253,Justin Borevitz,2006-06-27 00:00:00,
7583,627PNA-3M3,USA,PNA,42.0945,-86.3253,Justin Borevitz,2006-06-27 00:00:00,
7584,627PNA-3M4,USA,PNA,42.0945,-86.3253,Justin Borevitz,2006-06-27 00:00:00,
7585,627PNA-3M6,USA,PNA,42.0945,-86.3253,Justin Borevitz,2006-06-27 00:00:00,
7898,PNA1.10,USA,PNA,42.0945,-86.3253,Megan Dunning,2005-04-16 00:00:00,
7899,PNA1.20,USA,PNA,42.0945,-86.3253,Megan Dunning,2005-04-16 00:00:00,
7900,PNA1.30,USA,PNA,42.0945,-86.3253,Megan Dunning,2005-04-16 00:00:00,
7901,PNA1.40,USA,PNA,42.0945,-86.3253,Megan Dunning,2005-04-16 00:00:00,
7902,PNA1.50,USA,PNA,42.0945,-86.3253,Megan Dunning,2005-04-16 00:00:00,
7903,PNA2.10,USA,PNA,42.0945,-86.3253,Megan Dunning,2005-04-16 00:00:00,
7904,PNA2.20,USA,PNA,42.0945,-86.3253,Megan Dunning,2005-04-16 00:00:00,
7905,PNA2.30,USA,PNA,42.0945,-86.3253,Megan Dunning,2005-04-16 00:00:00,
7906,PNA2.40,USA,PNA,42.0945,-86.3253,Megan Dunning,2005-04-16 00:00:00,
7907,PNA2.50,USA,PNA,42.0945,-86.3253,Megan Dunning,2005-04-16 00:00:00,
7908,PNA3.01,USA,PNA,42.0945,-86.3253,Megan Dunning,2005-05-04 00:00:00,
7909,PNA3.02,USA,PNA,42.0945,-86.3253,Megan Dunning,2005-05-04 00:00:00,
7910,PNA3.03,USA,PNA,42.0945,-86.3253,Megan Dunning,2005-05-04 00:00:00,
7911,PNA3.04,USA,PNA,42.0945,-86.3253,Megan Dunning,2005-05-04 00:00:00,
7912,PNA3.05,USA,PNA,42.0945,-86.3253,Megan Dunning,2005-05-04 00:00:00,
7913,PNA3.06,USA,PNA,42.0945,-86.3253,Megan Dunning,2005-05-04 00:00:00,
7914,PNA3.07,USA,PNA,42.0945,-86.3253,Megan Dunning,2005-05-04 00:00:00,
7915,PNA3.08,USA,PNA,42.0945,-86.3253,Megan Dunning,2005-05-04 00:00:00,
7916,PNA3.09,USA,PNA,42.0945,-86.3253,Megan Dunning,2005-05-04 00:00:00,
7917,PNA3.10,USA,PNA,42.0945,-86.3253,Megan Dunning,2005-05-04 00:00:00,CS77183
7918,PNA3.11,USA,PNA,42.0945,-86.3253,Megan Dunning,2005-05-04 00:00:00,
7919,PNA3.12,USA,PNA,42.0945,-86.3253,Megan Dunning,2005-05-04 00:00:00,
7920,PNA3.13,USA,PNA,42.0945,-86.3253,Megan Dunning,2005-05-04 00:00:00,
7921,PNA3.14,USA,PNA,42.0945,-86.3253,Megan Dunning,2005-05-04 00:00:00,
7922,PNA3.15,USA,PNA,42.0945,-86.3253,Megan Dunning,2005-05-04 00:00:00,
7923,PNA3.16,USA,PNA,42.0945,-86.3253,Megan Dunning,2005-05-04 00:00:00,
7924,PNA3.17,USA,PNA,42.0945,-86.3253,Megan Dunning,2005-05-04 00:00:00,
7925,PNA3.18,USA,PNA,42.0945,-86.3253,Megan Dunning,2005-05-04 00:00:00,
7926,PNA3.19,USA,PNA,42.0945,-86.3253,Megan Dunning,2005-05-04 00:00:00,
7927,PNA3.20,USA,PNA,42.0945,-86.3253,Megan Dunning,2005-05-04 00:00:00,
7928,PNA3.21,USA,PNA,42.0945,-86.3253,Megan Dunning,2005-05-04 00:00:00,
7929,PNA3.22,USA,PNA,42.0945,-86.3253,Megan Dunning,2005-05-04 00:00:00,
7930,PNA3.23,USA,PNA,42.0945,-86.3253,Megan Dunning,2005-05-04 00:00:00,
7931,PNA3.24,USA,PNA,42.0945,-86.3253,Megan Dunning,2005-05-04 00:00:00,
7932,PNA3.25,USA,PNA,42.0945,-86.3253,Megan Dunning,2005-05-04 00:00:00,
7933,PNA3.26,USA,PNA,42.0945,-86.3253,Megan Dunning,2005-05-04 00:00:00,
7934,PNA3.27,USA,PNA,42.0945,-86.3253,Megan Dunning,2005-05-04 00:00:00,
7935,PNA3.28,USA,PNA,42.0945,-86.3253,Megan Dunning,2005-05-04 00:00:00,
7936,PNA3.29,USA,PNA,42.0945,-86.3253,Megan Dunning,2005-05-04 00:00:00,
7937,PNA3.30,USA,PNA,42.0945,-86.3253,Megan Dunning,2005-05-04 00:00:00,
7938,PNA3.31,USA,PNA,42.0945,-86.3253,Megan Dunning,2005-05-04 00:00:00,
7939,PNA3.32,USA,PNA,42.0945,-86.3253,Megan Dunning,2005-05-04 00:00:00,
7940,PNA3.33,USA,PNA,42.0945,-86.3253,Megan Dunning,2005-05-04 00:00:00,
7941,PNA3.34,USA,PNA,42.0945,-86.3253,Megan Dunning,2005-05-04 00:00:00,
7942,PNA3.35,USA,PNA,42.0945,-86.3253,Megan Dunning,2005-05-04 00:00:00,
7943,PNA3.36,USA,PNA,42.0945,-86.3253,Megan Dunning,2005-05-04 00:00:00,
7944,PNA3.37,USA,PNA,42.0945,-86.3253,Megan Dunning,2005-05-04 00:00:00,
7945,PNA3.38,USA,PNA,42.0945,-86.3253,Megan Dunning,2005-05-04 00:00:00,
7946,PNA3.39,USA,PNA,42.0945,-86.3253,Megan Dunning,2005-05-04 00:00:00,
7947,PNA3.40,USA,PNA,42.0945,-86.3253,Megan Dunning,2005-05-04 00:00:00,CS77184
7948,PNA3.41,USA,PNA,42.0945,-86.3253,Megan Dunning,2005-05-04 00:00:00,
7949,PNA3.42,USA,PNA,42.0945,-86.3253,Megan Dunning,2005-05-04 00:00:00,
7950,PNA3.43,USA,PNA,42.0945,-86.3253,Megan Dunning,2005-05-04 00:00:00,
7951,PNA3.44,USA,PNA,42.0945,-86.3253,Megan Dunning,2005-05-04 00:00:00,
7952,PNA3.45,USA,PNA,42.0945,-86.3253,Megan Dunning,2005-05-04 00:00:00,
7953,PNA3.46,USA,PNA,42.0945,-86.3253,Megan Dunning,2005-05-04 00:00:00,
7954,PNA3.47,USA,PNA,42.0945,-86.3253,Megan Dunning,2005-05-04 00:00:00,
7955,PNA3.48,USA,PNA,42.0945,-86.3253,Megan Dunning,2005-05-04 00:00:00,
7956,PNA3.49,USA,PNA,42.0945,-86.3253,Megan Dunning,2005-05-04 00:00:00,
7957,PNA3.50,USA,PNA,42.0945,-86.3253,Megan Dunning,2005-05-04 00:00:00,
7958,PNA4.01,USA,PNA,42.0945,-86.3253,Megan Dunning,2005-05-04 00:00:00,
7959,PNA4.02,USA,PNA,42.0945,-86.3253,Megan Dunning,2005-05-04 00:00:00,
7960,PNA4.03,USA,PNA,42.0945,-86.3253,Megan Dunning,2005-05-04 00:00:00,
7961,PNA4.04,USA,PNA,42.0945,-86.3253,Megan Dunning,2005-05-04 00:00:00,
7962,PNA4.05,USA,PNA,42.0945,-86.3253,Megan Dunning,2005-05-04 00:00:00,
7963,PNA4.06,USA,PNA,42.0945,-86.3253,Megan Dunning,2005-05-04 00:00:00,
7964,PNA4.07,USA,PNA,42.0945,-86.3253,Megan Dunning,2005-05-04 00:00:00,
7965,PNA4.08,USA,PNA,42.0945,-86.3253,Megan Dunning,2005-05-04 00:00:00,
7966,PNA4.09,USA,PNA,42.0945,-86.3253,Megan Dunning,2005-05-04 00:00:00,
7967,PNA4.10,USA,PNA,42.0945,-86.3253,Megan Dunning,2005-05-04 00:00:00,
7968,PNA4.11,USA,PNA,42.0945,-86.3253,Megan Dunning,2005-05-04 00:00:00,
7969,PNA4.12,USA,PNA,42.0945,-86.3253,Megan Dunning,2005-05-04 00:00:00,
7970,PNA4.13,USA,PNA,42.0945,-86.3253,Megan Dunning,2005-05-04 00:00:00,
7971,PNA4.14,USA,PNA,42.0945,-86.3253,Megan Dunning,2005-05-04 00:00:00,
7972,PNA4.15,USA,PNA,42.0945,-86.3253,Megan Dunning,2005-05-04 00:00:00,
7973,PNA4.16,USA,PNA,42.0945,-86.3253,Megan Dunning,2005-05-04 00:00:00,
7974,PNA4.17,USA,PNA,42.0945,-86.3253,Megan Dunning,2005-05-04 00:00:00,
7975,PNA4.18,USA,PNA,42.0945,-86.3253,Megan Dunning,2005-05-04 00:00:00,
7976,PNA4.19,USA,PNA,42.0945,-86.3253,Megan Dunning,2005-05-04 00:00:00,
7977,PNA4.20,USA,PNA,42.0945,-86.3253,Megan Dunning,2005-05-04 00:00:00,
7978,PNA4.21,USA,PNA,42.0945,-86.3253,Megan Dunning,2005-05-04 00:00:00,
7979,PNA4.22,USA,PNA,42.0945,-86.3253,Megan Dunning,2005-05-04 00:00:00,
7980,PNA4.23,USA,PNA,42.0945,-86.3253,Megan Dunning,2005-05-04 00:00:00,
7981,PNA4.24,USA,PNA,42.0945,-86.3253,Megan Dunning,2005-05-04 00:00:00,
7982,PNA4.25,USA,PNA,42.0945,-86.3253,Megan Dunning,2005-05-04 00:00:00,
7983,PNA4.26,USA,PNA,42.0945,-86.3253,Megan Dunning,2005-05-04 00:00:00,
7984,PNA4.27,USA,PNA,42.0945,-86.3253,Megan Dunning,2005-05-04 00:00:00,
7985,PNA4.28,USA,PNA,42.0945,-86.3253,Megan Dunning,2005-05-04 00:00:00,
7986,PNA4.29,USA,PNA,42.0945,-86.3253,Megan Dunning,2005-05-04 00:00:00,
7987,PNA4.30,USA,PNA,42.0945,-86.3253,Megan Dunning,2005-05-04 00:00:00,
7988,PNA4.31,USA,PNA,42.0945,-86.3253,Megan Dunning,2005-05-04 00:00:00,
7989,PNA4.32,USA,PNA,42.0945,-86.3253,Megan Dunning,2005-05-04 00:00:00,
7990,PNA4.33,USA,PNA,42.0945,-86.3253,Megan Dunning,2005-05-04 00:00:00,
7991,PNA4.34,USA,PNA,42.0945,-86.3253,Megan Dunning,2005-05-04 00:00:00,
7992,PNA4.35,USA,PNA,42.0945,-86.3253,Megan Dunning,2005-05-04 00:00:00,
7993,PNA4.36,USA,PNA,42.0945,-86.3253,Megan Dunning,2005-05-04 00:00:00,
7994,PNA4.37,USA,PNA,42.0945,-86.3253,Megan Dunning,2005-05-04 00:00:00,
7995,PNA4.38,USA,PNA,42.0945,-86.3253,Megan Dunning,2005-05-04 00:00:00,
7996,PNA4.39,USA,PNA,42.0945,-86.3253,Megan Dunning,2005-05-04 00:00:00,
7997,PNA4.40,USA,PNA,42.0945,-86.3253,Megan Dunning,2005-05-04 00:00:00,
7998,PNA4.41,USA,PNA,42.0945,-86.3253,Megan Dunning,2005-05-04 00:00:00,
7999,PNA4.42,USA,PNA,42.0945,-86.3253,Megan Dunning,2005-05-04 00:00:00,
8000,PNA4.43,USA,PNA,42.0945,-86.3253,Megan Dunning,2005-05-04 00:00:00,
8001,PNA4.44,USA,PNA,42.0945,-86.3253,Megan Dunning,2005-05-04 00:00:00,
8002,PNA4.45,USA,PNA,42.0945,-86.3253,Megan Dunning,2005-05-04 00:00:00,
8003,PNA4.46,USA,PNA,42.0945,-86.3253,Megan Dunning,2005-05-04 00:00:00,
8004,PNA4.47,USA,PNA,42.0945,-86.3253,Megan Dunning,2005-05-04 00:00:00,
8005,PNA4.48,USA,PNA,42.0945,-86.3253,Megan Dunning,2005-05-04 00:00:00,
8006,PNA4.49,USA,PNA,42.0945,-86.3253,Megan Dunning,2005-05-04 00:00:00,
8007,PNA4.50,USA,PNA,42.0945,-86.3253,Megan Dunning,2005-05-04 00:00:00,
8646,328PNA001,USA,PNA,42.0945,-86.3253,Justin Borevitz,2006-03-28 00:00:00,
8647,328PNA002,USA,PNA,42.0945,-86.3253,Justin Borevitz,2006-03-28 00:00:00,
8648,328PNA003,USA,PNA,42.0945,-86.3253,Justin Borevitz,2006-03-28 00:00:00,
8649,328PNA004,USA,PNA,42.0945,-86.3253,Justin Borevitz,2006-03-28 00:00:00,
8650,328PNA005,USA,PNA,42.0945,-86.3253,Justin Borevitz,2006-03-28 00:00:00,
8651,328PNA006,USA,PNA,42.0945,-86.3253,Justin Borevitz,2006-03-28 00:00:00,
8652,328PNA007,USA,PNA,42.0945,-86.3253,Justin Borevitz,2006-03-28 00:00:00,
8653,328PNA008,USA,PNA,42.0945,-86.3253,Justin Borevitz,2006-03-28 00:00:00,
8654,328PNA009,USA,PNA,42.0945,-86.3253,Justin Borevitz,2006-03-28 00:00:00,
8655,328PNA010,USA,PNA,42.0945,-86.3253,Justin Borevitz,2006-03-28 00:00:00,
8656,328PNA011,USA,PNA,42.0945,-86.3253,Justin Borevitz,2006-03-28 00:00:00,
8657,328PNA012,USA,PNA,42.0945,-86.3253,Justin Borevitz,2006-03-28 00:00:00,
8658,328PNA013,USA,PNA,42.0945,-86.3253,Justin Borevitz,2006-03-28 00:00:00,
8659,328PNA014,USA,PNA,42.0945,-86.3253,Justin Borevitz,2006-03-28 00:00:00,
8660,328PNA015,USA,PNA,42.0945,-86.3253,Justin Borevitz,2006-03-28 00:00:00,
8661,328PNA017,USA,PNA,42.0945,-86.3253,Justin Borevitz,2006-03-28 00:00:00,
8662,328PNA018,USA,PNA,42.0945,-86.3253,Justin Borevitz,2006-03-28 00:00:00,
8663,328PNA019,USA,PNA,42.0945,-86.3253,Justin Borevitz,2006-03-28 00:00:00,
8664,328PNA020,USA,PNA,42.0945,-86.3253,Justin Borevitz,2006-03-28 00:00:00,
8665,328PNA021,USA,PNA,42.0945,-86.3253,Justin Borevitz,2006-03-28 00:00:00,
8666,328PNA022,USA,PNA,42.0945,-86.3253,Justin Borevitz,2006-03-28 00:00:00,
8667,328PNA023,USA,PNA,42.0945,-86.3253,Justin Borevitz,2006-03-28 00:00:00,
8668,328PNA025,USA,PNA,42.0945,-86.3253,Justin Borevitz,2006-03-28 00:00:00,
8669,328PNA028,USA,PNA,42.0945,-86.3253,Justin Borevitz,2006-03-28 00:00:00,
8670,328PNA029,USA,PNA,42.0945,-86.3253,Justin Borevitz,2006-03-28 00:00:00,
8671,328PNA030,USA,PNA,42.0945,-86.3253,Justin Borevitz,2006-03-28 00:00:00,
8672,328PNA031,USA,PNA,42.0945,-86.3253,Justin Borevitz,2006-03-28 00:00:00,
8673,328PNA032,USA,PNA,42.0945,-86.3253,Justin Borevitz,2006-03-28 00:00:00,
8674,328PNA033,USA,PNA,42.0945,-86.3253,Justin Borevitz,2006-03-28 00:00:00,
8675,328PNA034,USA,PNA,42.0945,-86.3253,Justin Borevitz,2006-03-28 00:00:00,
8676,328PNA035,USA,PNA,42.0945,-86.3253,Justin Borevitz,2006-03-28 00:00:00,
8677,328PNA036,USA,PNA,42.0945,-86.3253,Justin Borevitz,2006-03-28 00:00:00,
8678,328PNA037,USA,PNA,42.0945,-86.3253,Justin Borevitz,2006-03-28 00:00:00,
8679,328PNA038,USA,PNA,42.0945,-86.3253,Justin Borevitz,2006-03-28 00:00:00,
8680,328PNA039,USA,PNA,42.0945,-86.3253,Justin Borevitz,2006-03-28 00:00:00,
8681,328PNA040,USA,PNA,42.0945,-86.3253,Justin Borevitz,2006-03-28 00:00:00,
8682,328PNA041,USA,PNA,42.0945,-86.3253,Justin Borevitz,2006-03-28 00:00:00,
8683,328PNA042,USA,PNA,42.0945,-86.3253,Justin Borevitz,2006-03-28 00:00:00,
8684,328PNA044,USA,PNA,42.0945,-86.3253,Justin Borevitz,2006-03-28 00:00:00,
8685,328PNA045,USA,PNA,42.0945,-86.3253,Justin Borevitz,2006-03-28 00:00:00,
8686,328PNA046,USA,PNA,42.0945,-86.3253,Justin Borevitz,2006-03-28 00:00:00,
8687,328PNA047,USA,PNA,42.0945,-86.3253,Justin Borevitz,2006-03-28 00:00:00,
8688,328PNA049,USA,PNA,42.0945,-86.3253,Justin Borevitz,2006-03-28 00:00:00,
8689,328PNA050,USA,PNA,42.0945,-86.3253,Justin Borevitz,2006-03-28 00:00:00,
8690,328PNA051,USA,PNA,42.0945,-86.3253,Justin Borevitz,2006-03-28 00:00:00,
8691,328PNA052,USA,PNA,42.0945,-86.3253,Justin Borevitz,2006-03-28 00:00:00,
8692,328PNA054,USA,PNA,42.0945,-86.3253,Justin Borevitz,2006-03-28 00:00:00,
8693,328PNA055,USA,PNA,42.0945,-86.3253,Justin Borevitz,2006-03-28 00:00:00,
8694,328PNA056,USA,PNA,42.0945,-86.3253,Justin Borevitz,2006-03-28 00:00:00,
8695,328PNA057,USA,PNA,42.0945,-86.3253,Justin Borevitz,2006-03-28 00:00:00,
8696,328PNA058,USA,PNA,42.0945,-86.3253,Justin Borevitz,2006-03-28 00:00:00,
8697,328PNA059,USA,PNA,42.0945,-86.3253,Justin Borevitz,2006-03-28 00:00:00,
8698,328PNA061,USA,PNA,42.0945,-86.3253,Justin Borevitz,2006-03-28 00:00:00,
8699,328PNA062,USA,PNA,42.0945,-86.3253,Justin Borevitz,2006-03-28 00:00:00,CS79032
8700,328PNA063,USA,PNA,42.0945,-86.3253,Justin Borevitz,2006-03-28 00:00:00,
8701,328PNA064,USA,PNA,42.0945,-86.3253,Justin Borevitz,2006-03-28 00:00:00,
8702,328PNA065,USA,PNA,42.0945,-86.3253,Justin Borevitz,2006-03-28 00:00:00,
8703,328PNA066,USA,PNA,42.0945,-86.3253,Justin Borevitz,2006-03-28 00:00:00,
8704,328PNA067,USA,PNA,42.0945,-86.3253,Justin Borevitz,2006-03-28 00:00:00,
8705,328PNA068,USA,PNA,42.0945,-86.3253,Justin Borevitz,2006-03-28 00:00:00,
8706,328PNA069,USA,PNA,42.0945,-86.3253,Justin Borevitz,2006-03-28 00:00:00,
8707,328PNA070,USA,PNA,42.0945,-86.3253,Justin Borevitz,2006-03-28 00:00:00,
8708,328PNA073,USA,PNA,42.0945,-86.3253,Justin Borevitz,2006-03-28 00:00:00,
8709,328PNA074,USA,PNA,42.0945,-86.3253,Justin Borevitz,2006-03-28 00:00:00,
8710,328PNA075,USA,PNA,42.0945,-86.3253,Justin Borevitz,2006-03-28 00:00:00,
8711,328PNA076,USA,PNA,42.0945,-86.3253,Justin Borevitz,2006-03-28 00:00:00,
8712,328PNA077,USA,PNA,42.0945,-86.3253,Justin Borevitz,2006-03-28 00:00:00,
8713,328PNA078,USA,PNA,42.0945,-86.3253,Justin Borevitz,2006-03-28 00:00:00,
8714,328PNA079,USA,PNA,42.0945,-86.3253,Justin Borevitz,2006-03-28 00:00:00,
8715,328PNA080,USA,PNA,42.0945,-86.3253,Justin Borevitz,2006-03-28 00:00:00,
8716,328PNA081,USA,PNA,42.0945,-86.3253,Justin Borevitz,2006-03-28 00:00:00,
8717,328PNA082,USA,PNA,42.0945,-86.3253,Justin Borevitz,2006-03-28 00:00:00,
8718,11PNA1.1,USA,PNA,42.0945,-86.3253,Justin Borevitz,2006-11-11 00:00:00,
8719,1130PNA1.10,USA,PNA,42.0945,-86.3253,Justin Borevitz,2006-11-30 00:00:00,
8720,11PNA1.11,USA,PNA,42.0945,-86.3253,Justin Borevitz,2006-11-11 00:00:00,
8721,11PNA1.12,USA,PNA,42.0945,-86.3253,Justin Borevitz,2006-11-11 00:00:00,
8722,11PNA1.13,USA,PNA,42.0945,-86.3253,Justin Borevitz,2006-11-11 00:00:00,
8723,11PNA1.14,USA,PNA,42.0945,-86.3253,Justin Borevitz,2006-11-11 00:00:00,CS79033
8724,11PNA1.15,USA,PNA,42.0945,-86.3253,Justin Borevitz,2006-11-11 00:00:00,
8725,11PNA1.4,USA,PNA,42.0945,-86.3253,Justin Borevitz,2006-11-11 00:00:00,
8726,11PNA1.5,USA,PNA,42.0945,-86.3253,Justin Borevitz,2006-11-11 00:00:00,
8727,11PNA1.6,USA,PNA,42.0945,-86.3253,Justin Borevitz,2006-11-11 00:00:00,
8728,11PNA1.7,USA,PNA,42.0945,-86.3253,Justin Borevitz,2006-11-11 00:00:00,
8729,11PNA1.8,USA,PNA,42.0945,-86.3253,Justin Borevitz,2006-11-11 00:00:00,
8730,11PNA1.9,USA,PNA,42.0945,-86.3253,Justin Borevitz,2006-11-11 00:00:00,
8731,11PNA2.21,USA,PNA,42.0945,-86.3253,Justin Borevitz,2006-11-11 00:00:00,
8732,11PNA2.29,USA,PNA,42.0945,-86.3253,Justin Borevitz,2006-11-11 00:00:00,
8733,11PNA2.30,USA,PNA,42.0945,-86.3253,Justin Borevitz,2006-11-11 00:00:00,
8734,11PNA2.31,USA,PNA,42.0945,-86.3253,Justin Borevitz,2006-11-11 00:00:00,
8735,11PNA2.32,USA,PNA,42.0945,-86.3253,Justin Borevitz,2006-11-11 00:00:00,
8736,11PNA2.33,USA,PNA,42.0945,-86.3253,Justin Borevitz,2006-11-11 00:00:00,
8737,11PNA2.34,USA,PNA,42.0945,-86.3253,Justin Borevitz,2006-11-11 00:00:00,
8738,11PNA2.35,USA,PNA,42.0945,-86.3253,Justin Borevitz,2006-11-11 00:00:00,
8739,11PNA2.38,USA,PNA,42.0945,-86.3253,Justin Borevitz,2006-11-11 00:00:00,
8740,11PNA2.40,USA,PNA,42.0945,-86.3253,Justin Borevitz,2006-11-11 00:00:00,
8741,11PNA2.41,USA,PNA,42.0945,-86.3253,Justin Borevitz,2006-11-11 00:00:00,
8742,11PNA2.42,USA,PNA,42.0945,-86.3253,Justin Borevitz,2006-11-11 00:00:00,
8743,11PNA2.43,USA,PNA,42.0945,-86.3253,Justin Borevitz,2006-11-11 00:00:00,
8744,11PNA2.44,USA,PNA,42.0945,-86.3253,Justin Borevitz,2006-11-11 00:00:00,
8745,11PNA2.46,USA,PNA,42.0945,-86.3253,Justin Borevitz,2006-11-11 00:00:00,
8746,11PNA2.47,USA,PNA,42.0945,-86.3253,Justin Borevitz,2006-11-11 00:00:00,
8747,11PNA2.48,USA,PNA,42.0945,-86.3253,Justin Borevitz,2006-11-11 00:00:00,
8748,11PNA2.49,USA,PNA,42.0945,-86.3253,Justin Borevitz,2006-11-11 00:00:00,
8749,11PNA2.50,USA,PNA,42.0945,-86.3253,Justin Borevitz,2006-11-11 00:00:00,
8750,11PNA2.51,USA,PNA,42.0945,-86.3253,Justin Borevitz,2006-11-11 00:00:00,
8751,11PNA2.52,USA,PNA,42.0945,-86.3253,Justin Borevitz,2006-11-11 00:00:00,
8752,11PNA2.53,USA,PNA,42.0945,-86.3253,Justin Borevitz,2006-11-11 00:00:00,
8753,1130PNA2.54,USA,PNA,42.0945,-86.3253,Justin Borevitz,2006-11-30 00:00:00,
8754,11PNA2.56,USA,PNA,42.0945,-86.3253,Justin Borevitz,2006-11-11 00:00:00,
8755,11PNA2.58,USA,PNA,42.0945,-86.3253,Justin Borevitz,2006-11-11 00:00:00,
8756,11PNA2.59,USA,PNA,42.0945,-86.3253,Justin Borevitz,2006-11-11 00:00:00,
8757,11PNA2.61,USA,PNA,42.0945,-86.3253,Justin Borevitz,2006-11-11 00:00:00,
8758,11PNA3.17,USA,PNA,42.0945,-86.3253,Justin Borevitz,2006-11-11 00:00:00,
8759,11PNA3.18,USA,PNA,42.0945,-86.3253,Justin Borevitz,2006-11-11 00:00:00,
8760,11PNA3.19,USA,PNA,42.0945,-86.3253,Justin Borevitz,2006-11-11 00:00:00,
8761,11PNA3.20,USA,PNA,42.0945,-86.3253,Justin Borevitz,2006-11-11 00:00:00,
8762,11PNA3.21,USA,PNA,42.0945,-86.3253,Justin Borevitz,2006-11-11 00:00:00,
8763,11PNA3.22,USA,PNA,42.0945,-86.3253,Justin Borevitz,2006-11-11 00:00:00,
8764,11PNA3.23,USA,PNA,42.0945,-86.3253,Justin Borevitz,2006-11-11 00:00:00,
8765,11PNA3.25,USA,PNA,42.0945,-86.3253,Justin Borevitz,2006-11-11 00:00:00,
8766,11PNA3.26,USA,PNA,42.0945,-86.3253,Justin Borevitz,2006-11-11 00:00:00,
8767,11PNA3.62,USA,PNA,42.0945,-86.3253,Justin Borevitz,2006-11-11 00:00:00,
8768,11PNA3.63,USA,PNA,42.0945,-86.3253,Justin Borevitz,2006-11-11 00:00:00,
8769,11PNA3.64,USA,PNA,42.0945,-86.3253,Justin Borevitz,2006-11-11 00:00:00,
8770,11PNA3.65,USA,PNA,42.0945,-86.3253,Justin Borevitz,2006-11-11 00:00:00,
8771,11PNA3.66,USA,PNA,42.0945,-86.3253,Justin Borevitz,2006-11-11 00:00:00,
8772,11PNA3.69,USA,PNA,42.0945,-86.3253,Justin Borevitz,2006-11-11 00:00:00,
8773,11PNA3.70,USA,PNA,42.0945,-86.3253,Justin Borevitz,2006-11-11 00:00:00,
8774,11PNA3.71,USA,PNA,42.0945,-86.3253,Justin Borevitz,2006-11-11 00:00:00,
8775,11PNA3.72,USA,PNA,42.0945,-86.3253,Justin Borevitz,2006-11-11 00:00:00,
8776,11PNA3.74,USA,PNA,42.0945,-86.3253,Justin Borevitz,2006-11-11 00:00:00,
8777,11PNA3.75,USA,PNA,42.0945,-86.3253,Justin Borevitz,2006-11-11 00:00:00,
8778,11PNA3.76,USA,PNA,42.0945,-86.3253,Justin Borevitz,2006-11-11 00:00:00,
8779,11PNA3.77,USA,PNA,42.0945,-86.3253,Justin Borevitz,2006-11-11 00:00:00,
8780,11PNA3.78,USA,PNA,42.0945,-86.3253,Justin Borevitz,2006-11-11 00:00:00,
8781,11PNA3.80,USA,PNA,42.0945,-86.3253,Justin Borevitz,2006-11-11 00:00:00,
8782,11PNA3.81,USA,PNA,42.0945,-86.3253,Justin Borevitz,2006-11-11 00:00:00,
8783,11PNA3.82,USA,PNA,42.0945,-86.3253,Justin Borevitz,2006-11-11 00:00:00,
8784,11PNA3.83,USA,PNA,42.0945,-86.3253,Justin Borevitz,2006-11-11 00:00:00,
8785,11PNA3.84,USA,PNA,42.0945,-86.3253,Justin Borevitz,2006-11-11 00:00:00,
8786,11PNA3.85,USA,PNA,42.0945,-86.3253,Justin Borevitz,2006-11-11 00:00:00,
8787,11PNA3.86,USA,PNA,42.0945,-86.3253,Justin Borevitz,2006-11-11 00:00:00,
8788,11PNA3.87,USA,PNA,42.0945,-86.3253,Justin Borevitz,2006-11-11 00:00:00,
8789,11PNA3.88,USA,PNA,42.0945,-86.3253,Justin Borevitz,2006-11-11 00:00:00,
